1711699292.344865	0.100997 	0.358178 	-0.226152 	0.086164 	0.496197 	0.863923 	0.014970 	0.866406 	-0.499116
1711699292.378147	0.107419 	0.365387 	-0.230242 	0.092545 	0.506851 	0.857050 	0.022828 	0.859437 	-0.510728
1711699292.411425	0.116704 	0.367453 	-0.257032 	0.095704 	0.506735 	0.856774 	0.033699 	0.858583 	-0.511568
1711699292.444701	0.122129 	0.371886 	-0.261181 	0.101620 	0.516406 	0.850293 	0.039558 	0.851944 	-0.522136
1711699292.477973	0.126798 	0.373900 	-0.265904 	0.107886 	0.525872 	0.843695 	0.046644 	0.845036 	-0.532672
1711699292.511242	0.130734 	0.376219 	-0.270193 	0.116361 	0.535599 	0.836416 	0.050360 	0.837872 	-0.543537
1711699292.544507	0.135454 	0.380555 	-0.273265 	0.124537 	0.543847 	0.829894 	0.056435 	0.831168 	-0.553151
1711699292.577770	0.138074 	0.378926 	-0.277730 	0.132171 	0.549859 	0.824733 	0.064253 	0.825530 	-0.560688
1711699292.611028	0.141303 	0.380829 	-0.281340 	0.138002 	0.557583 	0.818568 	0.067321 	0.819284 	-0.569420
1711699292.644284	0.142904 	0.378450 	-0.279361 	0.140279 	0.566506 	0.812029 	0.072091 	0.812118 	-0.579022
1711699292.677539	0.145784 	0.381133 	-0.283097 	0.142305 	0.571356 	0.808272 	0.076686 	0.807765 	-0.584499
1711699292.710785	0.148006 	0.382458 	-0.282768 	0.142539 	0.577483 	0.803862 	0.078881 	0.802944 	-0.590810
1711699292.744027	0.149048 	0.385027 	-0.284904 	0.141057 	0.584199 	0.799259 	0.079899 	0.797980 	-0.597365
1711699292.777265	0.149575 	0.387291 	-0.286832 	0.139432 	0.589697 	0.795497 	0.080445 	0.793943 	-0.602646
1711699292.810498	0.149107 	0.388863 	-0.287494 	0.138675 	0.593282 	0.792962 	0.081207 	0.791190 	-0.606157
1711699292.843728	0.145544 	0.390283 	-0.286817 	0.138790 	0.596327 	0.790652 	0.082907 	0.788580 	-0.609317
1711699292.876952	0.140771 	0.386110 	-0.291497 	0.137269 	0.597121 	0.790317 	0.082842 	0.788154 	-0.609876
1711699292.910173	0.138988 	0.387730 	-0.295449 	0.136759 	0.597851 	0.789857 	0.082073 	0.787768 	-0.610481
1711699292.943389	0.137630 	0.389065 	-0.299776 	0.135944 	0.597704 	0.790107 	0.081118 	0.788118 	-0.610156
1711699292.976602	0.135653 	0.390082 	-0.304853 	0.134034 	0.598050 	0.790172 	0.078061 	0.788517 	-0.610039
1711699293.009809	0.134647 	0.391846 	-0.309993 	0.132696 	0.597349 	0.790928 	0.072785 	0.789957 	-0.608827
1711699293.043012	0.133787 	0.394120 	-0.314182 	0.129901 	0.592549 	0.794993 	0.074097 	0.793743 	-0.603725
1711699293.076211	0.133170 	0.395924 	-0.318594 	0.123317 	0.585409 	0.801304 	0.079597 	0.799030 	-0.595998
1711699293.109406	0.132608 	0.397776 	-0.322746 	0.114980 	0.581321 	0.805510 	0.083726 	0.802332 	-0.590978
1711699293.142596	0.131319 	0.400101 	-0.326795 	0.106665 	0.580698 	0.807101 	0.085935 	0.803310 	-0.589327
1711699293.175783	0.129632 	0.403272 	-0.331130 	0.098317 	0.581134 	0.807849 	0.089388 	0.803343 	-0.588771
1711699293.208964	0.128650 	0.406087 	-0.335899 	0.092301 	0.581428 	0.808344 	0.093451 	0.803169 	-0.588376
1711699293.242142	0.128440 	0.409033 	-0.340288 	0.088899 	0.581382 	0.808760 	0.096472 	0.803131 	-0.587940
1711699293.275315	0.128349 	0.410368 	-0.345492 	0.086955 	0.580621 	0.809519 	0.099294 	0.803499 	-0.586969
1711699293.308484	0.129986 	0.414120 	-0.349121 	0.085707 	0.578207 	0.811377 	0.102695 	0.804909 	-0.584445
1711699293.341648	0.130406 	0.415878 	-0.353515 	0.084548 	0.573272 	0.814992 	0.107075 	0.807957 	-0.579432
1711699293.374809	0.132333 	0.419470 	-0.356372 	0.084987 	0.568242 	0.818462 	0.110687 	0.810966 	-0.574531
1711699293.407965	0.132342 	0.423075 	-0.359778 	0.086587 	0.563273 	0.821722 	0.110681 	0.814275 	-0.569831
1711699293.441117	0.133396 	0.426355 	-0.363277 	0.086572 	0.557845 	0.825418 	0.108371 	0.818338 	-0.564427
1711699293.474264	0.133449 	0.429967 	-0.366185 	0.081538 	0.551421 	0.830231 	0.105719 	0.823520 	-0.557346
1711699293.507407	0.132685 	0.433001 	-0.369096 	0.074115 	0.544912 	0.835211 	0.102713 	0.828889 	-0.549903
1711699293.540546	0.131753 	0.437125 	-0.371240 	0.066971 	0.540558 	0.838637 	0.100082 	0.832646 	-0.544688
1711699293.573681	0.130479 	0.441878 	-0.372752 	0.063372 	0.538718 	0.840101 	0.094945 	0.834720 	-0.542430
1711699293.606811	0.129791 	0.446502 	-0.373931 	0.061457 	0.537429 	0.841065 	0.089591 	0.836286 	-0.540922
1711699293.639937	0.129605 	0.450847 	-0.374008 	0.060051 	0.536509 	0.841757 	0.084764 	0.837492 	-0.539837
1711699293.673061	0.129089 	0.453906 	-0.373186 	0.059376 	0.533008 	0.844025 	0.082193 	0.840035 	-0.536271
1711699293.706363	0.127337 	0.456419 	-0.371442 	0.058780 	0.526801 	0.847953 	0.079368 	0.844267 	-0.530012
1711699293.739662	0.123964 	0.458722 	-0.367924 	0.057407 	0.520482 	0.851941 	0.077042 	0.848494 	-0.523568
1711699293.772962	0.118124 	0.462744 	-0.362675 	0.053536 	0.514130 	0.856038 	0.083352 	0.851975 	-0.516903
1711699293.806260	0.110317 	0.468103 	-0.357785 	0.052553 	0.508405 	0.859514 	0.092680 	0.854505 	-0.511109
1711699293.839558	0.101047 	0.474751 	-0.353479 	0.053107 	0.506594 	0.860549 	0.105541 	0.854091 	-0.509305
1711699293.872854	0.094420 	0.477025 	-0.349344 	0.052589 	0.505532 	0.861203 	0.123444 	0.852491 	-0.507956
1711699293.906150	0.087482 	0.477542 	-0.345124 	0.053808 	0.504025 	0.862012 	0.131714 	0.852137 	-0.506473
1711699293.939444	0.080587 	0.476714 	-0.339802 	0.056662 	0.497479 	0.865624 	0.144842 	0.853748 	-0.500135
1711699293.972738	0.075129 	0.474219 	-0.334747 	0.063606 	0.490850 	0.868920 	0.152563 	0.855666 	-0.494531
1711699294.006031	0.069056 	0.472560 	-0.329578 	0.070622 	0.485677 	0.871281 	0.158848 	0.856840 	-0.490503
1711699294.039323	0.062420 	0.471890 	-0.323958 	0.077108 	0.482874 	0.872289 	0.171713 	0.855389 	-0.488698
1711699294.072614	0.056298 	0.470459 	-0.318969 	0.084759 	0.482155 	0.871978 	0.182326 	0.852846 	-0.489299
1711699294.105904	0.050807 	0.468659 	-0.313951 	0.093454 	0.480828 	0.871820 	0.192089 	0.850493 	-0.489656
1711699294.139193	0.045104 	0.465371 	-0.308904 	0.101837 	0.477652 	0.872627 	0.208115 	0.847548 	-0.488212
1711699294.172482	0.038102 	0.462234 	-0.304209 	0.107186 	0.477418 	0.872114 	0.215755 	0.845096 	-0.489145
1711699294.205769	0.030132 	0.458998 	-0.300227 	0.105878 	0.478197 	0.871847 	0.227272 	0.841931 	-0.489389
1711699294.239056	0.021116 	0.455535 	-0.295378 	0.106011 	0.478152 	0.871854 	0.235534 	0.839768 	-0.489195
1711699294.272341	0.013557 	0.451924 	-0.291977 	0.106161 	0.474869 	0.873631 	0.243564 	0.839411 	-0.485866
1711699294.305627	0.007083 	0.448155 	-0.289780 	0.104146 	0.469720 	0.876650 	0.256673 	0.838890 	-0.479980
1711699294.338910	0.000580 	0.444748 	-0.287492 	0.105003 	0.465694 	0.878694 	0.271468 	0.836598 	-0.475824
1711699294.372194	-0.004416 	0.441640 	-0.286325 	0.108869 	0.463169 	0.879559 	0.287320 	0.832390 	-0.473894
1711699294.405475	-0.009644 	0.438520 	-0.285003 	0.111917 	0.460887 	0.880373 	0.309505 	0.825704 	-0.471612
1711699294.438757	-0.015664 	0.434608 	-0.282921 	0.117479 	0.460182 	0.880017 	0.327288 	0.818703 	-0.471812
1711699294.472037	-0.021784 	0.431015 	-0.281462 	0.121085 	0.463492 	0.877789 	0.344055 	0.809883 	-0.475096
1711699294.505317	-0.028966 	0.427439 	-0.279256 	0.124649 	0.468416 	0.874673 	0.360780 	0.799808 	-0.479738
1711699294.538594	-0.036325 	0.423554 	-0.277239 	0.128697 	0.470124 	0.873168 	0.375291 	0.791916 	-0.481692
1711699294.571872	-0.044982 	0.419514 	-0.274942 	0.129483 	0.470969 	0.872595 	0.389035 	0.785317 	-0.481591
1711699294.605149	-0.054258 	0.415057 	-0.272533 	0.131173 	0.470605 	0.872537 	0.400614 	0.779913 	-0.480874
1711699294.638425	-0.063884 	0.411019 	-0.269486 	0.134831 	0.470242 	0.872176 	0.413490 	0.773208 	-0.480804
1711699294.671700	-0.074159 	0.406816 	-0.266288 	0.138190 	0.469930 	0.871818 	0.426825 	0.766066 	-0.480582
1711699294.705035	-0.084223 	0.404198 	-0.262495 	0.142003 	0.469105 	0.871651 	0.438843 	0.759473 	-0.480226
1711699294.738369	-0.094911 	0.400359 	-0.258827 	0.144029 	0.465594 	0.873200 	0.453493 	0.753234 	-0.476428
1711699294.771705	-0.105726 	0.396659 	-0.255128 	0.145261 	0.461730 	0.875044 	0.469270 	0.746462 	-0.471783
1711699294.805039	-0.119058 	0.394049 	-0.250156 	0.148706 	0.458761 	0.876028 	0.483007 	0.739319 	-0.469159
1711699294.838375	-0.130864 	0.391335 	-0.245532 	0.153477 	0.457849 	0.875682 	0.487903 	0.735513 	-0.470075
1711699294.871710	-0.143211 	0.388168 	-0.240433 	0.153915 	0.459051 	0.874975 	0.497861 	0.728873 	-0.469976
1711699294.905045	-0.155992 	0.386026 	-0.234582 	0.157011 	0.456253 	0.875888 	0.501887 	0.726966 	-0.468647
1711699294.938380	-0.167995 	0.381079 	-0.228009 	0.159888 	0.452710 	0.877207 	0.500076 	0.729025 	-0.467385
1711699294.971716	-0.180515 	0.378199 	-0.221381 	0.161362 	0.449306 	0.878686 	0.494292 	0.733834 	-0.466010
1711699295.005052	-0.191740 	0.373944 	-0.213715 	0.159602 	0.441494 	0.882954 	0.485087 	0.743913 	-0.459655
1711699295.038388	-0.202948 	0.369466 	-0.206288 	0.155040 	0.434112 	0.887418 	0.476928 	0.753778 	-0.452061
1711699295.071723	-0.212840 	0.365199 	-0.199232 	0.151059 	0.430159 	0.890026 	0.467321 	0.762318 	-0.447752
1711699295.105060	-0.220931 	0.360815 	-0.192003 	0.146627 	0.425005 	0.893236 	0.463259 	0.768346 	-0.441627
1711699295.138396	-0.228738 	0.356634 	-0.185412 	0.147504 	0.420175 	0.895374 	0.463102 	0.770571 	-0.437900
1711699295.171733	-0.233571 	0.352745 	-0.178627 	0.155486 	0.418965 	0.894593 	0.459099 	0.771214 	-0.440977
1711699295.205069	-0.238446 	0.348997 	-0.172587 	0.162261 	0.422174 	0.891874 	0.455927 	0.769508 	-0.447199
1711699295.238406	-0.243306 	0.345622 	-0.167146 	0.170436 	0.426149 	0.888452 	0.447647 	0.769746 	-0.455086
1711699295.271742	-0.248007 	0.342431 	-0.162056 	0.177258 	0.429807 	0.885352 	0.436214 	0.772093 	-0.462160
1711699295.305080	-0.253338 	0.339258 	-0.157392 	0.182172 	0.434430 	0.882089 	0.417483 	0.778048 	-0.469410
1711699295.338416	-0.256932 	0.336472 	-0.152496 	0.186350 	0.441576 	0.877658 	0.390662 	0.786347 	-0.478583
1711699295.371754	-0.259813 	0.333321 	-0.147394 	0.184691 	0.446265 	0.875636 	0.363520 	0.796755 	-0.482738
1711699295.405091	-0.261347 	0.328668 	-0.141988 	0.177514 	0.445969 	0.877268 	0.336323 	0.810261 	-0.479960
1711699295.438429	-0.260550 	0.323371 	-0.136645 	0.169984 	0.437550 	0.882980 	0.318152 	0.823670 	-0.469408
1711699295.471766	-0.258046 	0.317998 	-0.132012 	0.164196 	0.427675 	0.888893 	0.297407 	0.837728 	-0.457995
1711699295.505104	-0.255713 	0.313289 	-0.128489 	0.153271 	0.419750 	0.894603 	0.284932 	0.848078 	-0.446737
1711699295.538441	-0.252222 	0.308829 	-0.125734 	0.144448 	0.410467 	0.900362 	0.275826 	0.857137 	-0.435013
1711699295.571780	-0.248585 	0.305322 	-0.123999 	0.138235 	0.408074 	0.902422 	0.264150 	0.862973 	-0.430698
1711699295.605117	-0.243310 	0.302729 	-0.122962 	0.131199 	0.407098 	0.903912 	0.261815 	0.865193 	-0.427661
1711699295.638456	-0.237780 	0.299641 	-0.121963 	0.129009 	0.407783 	0.903918 	0.256958 	0.866655 	-0.427646
1711699295.671794	-0.231561 	0.298467 	-0.122219 	0.129328 	0.414900 	0.900628 	0.250318 	0.865180 	-0.434515
1711699295.705160	-0.224263 	0.297655 	-0.122750 	0.129453 	0.419093 	0.898667 	0.250693 	0.863018 	-0.438581
1711699295.738526	-0.216236 	0.296962 	-0.123504 	0.133260 	0.421640 	0.896917 	0.249389 	0.861602 	-0.442092
1711699295.771894	-0.207329 	0.296917 	-0.124801 	0.137711 	0.428933 	0.892779 	0.244755 	0.858677 	-0.450302
1711699295.805261	-0.198858 	0.297365 	-0.126478 	0.138127 	0.436680 	0.888949 	0.245849 	0.854344 	-0.457881
1711699295.838630	-0.190313 	0.297090 	-0.127769 	0.137281 	0.443208 	0.885845 	0.244417 	0.851502 	-0.463903
1711699295.872000	-0.181396 	0.296913 	-0.128635 	0.136872 	0.448404 	0.883289 	0.244552 	0.848785 	-0.468784
1711699295.905370	-0.171804 	0.296174 	-0.129157 	0.138004 	0.450479 	0.882055 	0.245447 	0.847241 	-0.471101
1711699295.938741	-0.160993 	0.294330 	-0.130109 	0.138143 	0.452496 	0.881001 	0.249309 	0.844999 	-0.473098
1711699295.972114	-0.149900 	0.292985 	-0.130565 	0.142261 	0.454882 	0.879115 	0.253742 	0.841711 	-0.476589
1711699296.005486	-0.138694 	0.291433 	-0.131255 	0.146506 	0.461331 	0.875046 	0.253379 	0.837579 	-0.484001
1711699296.038860	-0.127878 	0.289695 	-0.131909 	0.148352 	0.470466 	0.869858 	0.249498 	0.833332 	-0.493263
1711699296.072234	-0.117522 	0.287484 	-0.132178 	0.146909 	0.477066 	0.866504 	0.244494 	0.831313 	-0.499143
1711699296.105610	-0.107001 	0.285060 	-0.132133 	0.142957 	0.482122 	0.864363 	0.236167 	0.831489 	-0.502845
1711699296.138985	-0.095134 	0.282672 	-0.131877 	0.140434 	0.485421 	0.862929 	0.228170 	0.832239 	-0.505290
1711699296.172363	-0.082531 	0.280209 	-0.131655 	0.140518 	0.485930 	0.862628 	0.219426 	0.834322 	-0.505728
1711699296.205740	-0.070610 	0.278094 	-0.131358 	0.135268 	0.486918 	0.862911 	0.206213 	0.838009 	-0.505192
1711699296.239119	-0.058843 	0.275723 	-0.131072 	0.121616 	0.486873 	0.864964 	0.198497 	0.841900 	-0.501800
1711699296.272498	-0.046126 	0.272850 	-0.130966 	0.111342 	0.482531 	0.868773 	0.188149 	0.848162 	-0.495197
1711699296.305878	-0.032412 	0.270127 	-0.131774 	0.103784 	0.483058 	0.869416 	0.174175 	0.851802 	-0.494063
1711699296.339259	-0.017863 	0.267862 	-0.132902 	0.096961 	0.487073 	0.867962 	0.162178 	0.852684 	-0.496617
1711699296.372641	-0.003012 	0.265573 	-0.134172 	0.089873 	0.490804 	0.866623 	0.145380 	0.854359 	-0.498936
1711699296.406023	0.012043 	0.263642 	-0.135782 	0.079471 	0.494629 	0.865465 	0.127850 	0.855983 	-0.500950
1711699296.439407	0.026967 	0.261977 	-0.137703 	0.065080 	0.499233 	0.864022 	0.113977 	0.856472 	-0.503455
1711699296.472790	0.042502 	0.259989 	-0.139792 	0.054306 	0.504314 	0.861813 	0.094478 	0.856619 	-0.507228
1711699296.506176	0.057919 	0.258647 	-0.141706 	0.043069 	0.511338 	0.858298 	0.075880 	0.854940 	-0.513145
1711699296.539561	0.073767 	0.257245 	-0.142972 	0.031050 	0.515719 	0.856196 	0.064051 	0.853821 	-0.516611
1711699296.572948	0.090108 	0.255386 	-0.143719 	0.022234 	0.516501 	0.855999 	0.050078 	0.854561 	-0.516934
1711699296.606335	0.106530 	0.253339 	-0.144699 	0.014186 	0.516454 	0.856197 	0.040281 	0.855293 	-0.516576
1711699296.639724	0.123681 	0.251648 	-0.145068 	0.010067 	0.516949 	0.855956 	0.035777 	0.855265 	-0.516952
1711699296.673111	0.140627 	0.250860 	-0.145478 	0.009085 	0.520523 	0.853799 	0.025190 	0.853444 	-0.520575
1711699296.706469	0.156705 	0.250663 	-0.145395 	0.004480 	0.528364 	0.849006 	0.013367 	0.848907 	-0.528373
1711699296.739826	0.172503 	0.249971 	-0.144687 	-0.001240 	0.529137 	0.848536 	0.016665 	0.848430 	-0.529047
1711699296.773185	0.187542 	0.249096 	-0.143780 	-0.002717 	0.527963 	0.849264 	0.005361 	0.849263 	-0.527945
1711699296.806544	0.201884 	0.248081 	-0.142353 	-0.002355 	0.526187 	0.850366 	-0.007409 	0.850336 	-0.526189
1711699296.839903	0.215708 	0.247380 	-0.140867 	-0.001852 	0.521485 	0.853260 	-0.017931 	0.853107 	-0.521430
1711699296.873262	0.230558 	0.248196 	-0.138744 	0.006897 	0.520768 	0.853670 	-0.036420 	0.853255 	-0.520221
1711699296.906623	0.245206 	0.249934 	-0.137317 	0.014512 	0.518033 	0.855236 	-0.045488 	0.854783 	-0.516986
1711699296.939983	0.258537 	0.251519 	-0.135507 	0.015459 	0.511776 	0.858978 	-0.050300 	0.858391 	-0.510521
1711699296.973344	0.270799 	0.253066 	-0.133922 	0.015932 	0.507896 	0.861271 	-0.069040 	0.859883 	-0.505800
1711699297.006705	0.283402 	0.255311 	-0.131736 	0.020123 	0.504686 	0.863067 	-0.077512 	0.861431 	-0.501922
1711699297.040067	0.295705 	0.258414 	-0.130945 	0.027037 	0.502468 	0.864175 	-0.085992 	0.862455 	-0.498777
1711699297.073429	0.305574 	0.262295 	-0.130922 	0.027314 	0.501755 	0.864578 	-0.105625 	0.861507 	-0.496636
1711699297.106792	0.314274 	0.265947 	-0.130761 	0.023522 	0.496706 	0.867598 	-0.129162 	0.862075 	-0.490042
1711699297.140155	0.322263 	0.270113 	-0.130730 	0.017073 	0.489288 	0.871955 	-0.156669 	0.862619 	-0.480982
1711699297.173518	0.329965 	0.274934 	-0.131250 	0.007503 	0.484742 	0.874625 	-0.178952 	0.861181 	-0.475756
1711699297.206882	0.337205 	0.280728 	-0.131601 	0.002198 	0.481207 	0.876604 	-0.194893 	0.860002 	-0.471606
1711699297.240247	0.343901 	0.286968 	-0.131875 	0.001060 	0.479829 	0.877361 	-0.224851 	0.855009 	-0.467333
1711699297.273611	0.350333 	0.293731 	-0.131939 	-0.001763 	0.474875 	0.880053 	-0.242229 	0.853642 	-0.461109
1711699297.306976	0.356616 	0.301363 	-0.132083 	-0.005462 	0.473542 	0.880755 	-0.258724 	0.850109 	-0.458670
1711699297.340341	0.362449 	0.310029 	-0.132289 	-0.010528 	0.475286 	0.879769 	-0.275444 	0.844401 	-0.459476
1711699297.373708	0.368180 	0.319237 	-0.132893 	-0.014638 	0.475799 	0.879431 	-0.285311 	0.840972 	-0.459740
1711699297.407073	0.373690 	0.329427 	-0.133639 	-0.016283 	0.481914 	0.876069 	-0.294431 	0.835025 	-0.464808
1711699297.440441	0.378289 	0.340082 	-0.134744 	-0.019905 	0.492282 	0.870210 	-0.303292 	0.826395 	-0.474433
1711699297.473808	0.381797 	0.350271 	-0.135629 	-0.025880 	0.499879 	0.865709 	-0.315961 	0.817515 	-0.481496
1711699297.507175	0.384535 	0.359838 	-0.136144 	-0.037504 	0.503807 	0.863000 	-0.335174 	0.807238 	-0.485820
1711699297.540543	0.386996 	0.369140 	-0.137091 	-0.056150 	0.505055 	0.861260 	-0.347762 	0.798710 	-0.491047
1711699297.573912	0.389053 	0.378783 	-0.137518 	-0.074830 	0.508651 	0.857713 	-0.358660 	0.788836 	-0.499096
1711699297.607280	0.391024 	0.388607 	-0.137858 	-0.090109 	0.513546 	0.853316 	-0.372677 	0.777166 	-0.507071
1711699297.640650	0.393381 	0.398485 	-0.138941 	-0.103189 	0.517691 	0.849323 	-0.388827 	0.764941 	-0.513498
1711699297.674019	0.396245 	0.408585 	-0.140881 	-0.111941 	0.520773 	0.846323 	-0.400839 	0.755650 	-0.517996
1711699297.707386	0.399697 	0.419414 	-0.144633 	-0.112827 	0.527487 	0.842037 	-0.410511 	0.746993 	-0.522953
1711699297.740753	0.403598 	0.430716 	-0.150016 	-0.108400 	0.537605 	0.836201 	-0.414003 	0.740329 	-0.529637
1711699297.774121	0.407339 	0.441552 	-0.155774 	-0.105278 	0.547816 	0.829950 	-0.412481 	0.735352 	-0.537699
1711699297.807489	0.410937 	0.450929 	-0.161136 	-0.102997 	0.554785 	0.825593 	-0.412539 	0.731429 	-0.542975
1711699297.840858	0.414556 	0.458523 	-0.165661 	-0.101032 	0.554219 	0.826216 	-0.408238 	0.734235 	-0.542440
1711699297.874227	0.418062 	0.464943 	-0.169507 	-0.097849 	0.551570 	0.828371 	-0.401824 	0.739605 	-0.539930
1711699297.907598	0.421746 	0.471267 	-0.173582 	-0.093108 	0.553520 	0.827615 	-0.398964 	0.740833 	-0.540363
1711699297.940968	0.425070 	0.477711 	-0.178184 	-0.093616 	0.557199 	0.825086 	-0.392457 	0.740971 	-0.544923
1711699297.974339	0.427944 	0.484254 	-0.182997 	-0.099396 	0.561715 	0.821339 	-0.385754 	0.739123 	-0.552170
1711699298.007710	0.430417 	0.491201 	-0.188296 	-0.110939 	0.566875 	0.816302 	-0.379846 	0.734826 	-0.561917
1711699298.041083	0.433432 	0.498416 	-0.193235 	-0.127966 	0.566718 	0.813913 	-0.370287 	0.734016 	-0.569304
1711699298.074455	0.436552 	0.505584 	-0.198407 	-0.146205 	0.558524 	0.816502 	-0.358483 	0.739359 	-0.569946
1711699298.107829	0.439778 	0.513797 	-0.204411 	-0.158767 	0.554747 	0.816732 	-0.355098 	0.739786 	-0.571512
1711699298.141202	0.442760 	0.523424 	-0.212233 	-0.169282 	0.560577 	0.810616 	-0.359379 	0.730747 	-0.580393
1711699298.174577	0.445709 	0.533461 	-0.220677 	-0.181913 	0.568469 	0.802342 	-0.360362 	0.720647 	-0.592291
1711699298.207951	0.448736 	0.542605 	-0.228834 	-0.193848 	0.572790 	0.796453 	-0.364598 	0.711640 	-0.600533
1711699298.241327	0.452485 	0.551320 	-0.237074 	-0.208830 	0.574730 	0.791251 	-0.370784 	0.702150 	-0.607870
1711699298.274703	0.456968 	0.559435 	-0.245302 	-0.227812 	0.574923 	0.785854 	-0.374950 	0.693042 	-0.615717
1711699298.308080	0.462814 	0.566525 	-0.252394 	-0.242697 	0.570954 	0.784289 	-0.382875 	0.686455 	-0.618212
1711699298.341457	0.469468 	0.572933 	-0.258323 	-0.253069 	0.564875 	0.785411 	-0.395348 	0.680574 	-0.616861
1711699298.374835	0.477764 	0.579674 	-0.263245 	-0.258379 	0.561987 	0.785754 	-0.410371 	0.672487 	-0.615918
1711699298.408212	0.487386 	0.587068 	-0.267244 	-0.259148 	0.561434 	0.785898 	-0.424564 	0.664646 	-0.614812
1711699298.441592	0.497892 	0.594325 	-0.270465 	-0.254604 	0.558858 	0.789212 	-0.440727 	0.659368 	-0.609093
1711699298.474970	0.508809 	0.601317 	-0.273319 	-0.252724 	0.555299 	0.792321 	-0.456416 	0.653641 	-0.603686
1711699298.508351	0.519128 	0.607860 	-0.275602 	-0.258722 	0.549683 	0.794298 	-0.469034 	0.647362 	-0.600773
1711699298.541731	0.529249 	0.614137 	-0.277173 	-0.266289 	0.540103 	0.798360 	-0.480580 	0.643583 	-0.595688
1711699298.575112	0.538922 	0.619563 	-0.278736 	-0.274878 	0.525394 	0.805233 	-0.492952 	0.642034 	-0.587187
1711699298.608493	0.548055 	0.624717 	-0.281058 	-0.284243 	0.508791 	0.812611 	-0.507085 	0.639539 	-0.577800
1711699298.641876	0.556401 	0.630462 	-0.284061 	-0.294884 	0.498695 	0.815074 	-0.521235 	0.630965 	-0.574626
1711699298.675257	0.564108 	0.637250 	-0.287276 	-0.302926 	0.499230 	0.811793 	-0.536361 	0.614794 	-0.578228
